,AU06_r,AU12_r
673,0.27400399999999997,0.00600934
773,0.442975,0.3656
873,0.309593,0.369672
973,1.11311,0.9772780000000001
1073,0.475822,0.39118600000000003
1173,0.14795899999999998,0.360468
1273,0.405375,0.347196
1373,0.9221389999999999,1.0929200000000001
1473,0.652586,0.221588
1573,0.0,0.30449699999999996
1673,1.41105,0.603121
1773,0.5967359999999999,0.410113
1873,0.9827379999999999,0.177171
1973,1.0509600000000001,0.879826
2073,0.35243800000000003,0.019111799999999998
2173,0.699583,0.263754
2273,0.425368,0.205039
2373,0.598318,0.261741
2473,1.6601400000000002,0.256467
2573,0.701013,0.440262
2673,1.3228600000000001,0.508268
2773,1.04484,0.6050939999999999
2873,1.03356,0.551711
2973,0.756301,0.398864
3073,0.737967,0.511059
3173,0.796561,0.392243
3273,0.637556,0.44381499999999996
3373,0.819981,0.62035
3473,0.942284,0.380664
3573,0.813194,0.44401199999999996
3673,0.643375,0.359028
3773,0.617563,0.23498899999999998
3873,0.824392,0.386751
3973,0.809655,0.325918
4073,1.15015,0.565948
4173,0.6696529999999999,0.173348
4273,1.17615,0.417617
4373,0.968308,0.329546
4473,0.999555,0.209499
4573,1.18308,0.32214299999999996
4673,0.617268,0.203823
4773,0.8668100000000001,0.313362
4873,1.62286,0.796027
4973,0.713625,0.23873000000000003
5073,0.8675780000000001,0.44722700000000004
5173,0.911708,0.471329
5273,0.939575,0.379873
5373,1.66124,1.00699
49,0.533413,0.040776599999999996
149,1.63181,0.806534
249,0.224367,0.336086
349,0.0,0.151792
449,0.0,0.0
549,0.18311,0.615304
649,0.880444,1.26344
749,1.07707,1.00736
849,0.0,0.0
949,1.5233,1.23127
1049,0.0,0.0
1149,0.268625,0.0
1249,1.29683,0.27373000000000003
1349,1.15218,0.426188
1449,0.0,0.0
1549,0.0,0.0
1649,0.778716,0.318144
1749,0.9794379999999999,0.0
1849,1.9801,0.0
1949,1.20115,1.19631
2049,1.16467,1.35664
2149,1.03637,0.0
2249,1.03856,0.845995
2349,1.97003,0.5184340000000001
2449,1.88237,0.808401
2549,0.0,0.0
2649,1.08969,0.9592579999999999
2749,2.0659799999999997,0.0221067
2849,0.8906950000000001,0.604577
2949,2.1768099999999997,0.858693
3049,1.40186,1.9380000000000002
3149,1.86723,0.0
3249,0.724755,1.1623
3349,1.81982,0.0
3449,1.37866,0.0
3549,0.0,0.0
3649,0.0,0.0
3749,0.0,0.0
3849,2.71008,1.33964
3949,0.0,0.0
4049,0.0,0.0
4149,0.0,0.0
4249,0.0,0.0
4349,0.0,0.0
4449,0.0,0.0
4549,0.0,0.0
4649,0.0,0.0
4749,0.0,0.0
4849,0.0,0.0
4949,1.23705,0.162669
5049,1.10306,0.536778
5149,0.6396470000000001,0.557338
5249,0.0,0.0
5349,0.0,0.0
5449,0.0,0.0
5549,0.0,0.0
5649,1.08007,1.61883
5749,1.5928200000000001,1.8204599999999997
72,1.7053900000000002,1.1658
172,0.9393610000000001,1.0277100000000001
272,1.66963,1.6178
372,1.55495,2.10628
472,1.04379,1.77663
572,1.05427,1.74836
672,1.76148,1.82247
772,0.5912970000000001,1.04249
872,1.2189,1.15229
972,0.9061459999999999,0.787395
1072,0.404511,1.06649
1172,0.5306569999999999,0.673773
1272,0.9960899999999999,1.2629700000000001
1372,1.35996,1.62279
1472,0.63642,0.811751
1572,0.450905,0.867022
1672,1.83018,1.57066
1772,1.47135,0.837443
1872,1.00668,0.604046
1972,0.49178,0.410616
2072,0.403897,0.299807
2172,0.46876899999999994,0.764692
2272,0.32397600000000004,0.039013400000000004
2372,0.241883,0.6212300000000001
2472,0.0,0.224131
2572,0.22336399999999998,0.34362
2672,0.8116369999999999,0.9791709999999999
2772,0.0,0.45394300000000004
2872,2.3896900000000003,2.9818700000000002
2972,1.0246,0.869168
3072,0.8493729999999999,0.7865409999999999
3172,0.0,0.0
3272,0.0,0.14064100000000002
3372,0.8215020000000001,0.695429
3472,0.155089,0.249313
3572,0.0,0.00691746
3672,0.588042,0.55019
3772,0.688665,0.49050900000000003
3872,0.555948,0.9610700000000001
3972,0.418267,0.654262
4072,0.446715,0.149614
4172,0.0,0.0
4272,0.426149,0.177859
4372,1.22399,1.09664
4472,1.3582,1.2188
4572,0.7372489999999999,0.573742
4672,0.028768799999999997,0.321164
4772,1.41119,1.6572200000000001
4872,1.28335,1.27662
4972,1.26179,1.18049
5072,1.32455,1.2478200000000002
5172,1.13911,0.794118
5272,0.591024,0.574692
5372,0.8053600000000001,0.440337
5472,2.1328099999999997,1.9448299999999998
70,1.1372200000000001,1.5972
170,0.13498,0.92827
270,0.6760109999999999,1.5781100000000001
370,0.0,0.676976
470,0.324464,0.839508
570,0.0,0.930514
670,1.44287,1.2486
770,0.35291999999999996,1.12333
870,0.376458,0.606916
970,0.36351500000000003,0.56353
1070,0.454216,0.641292
1170,0.337789,0.66842
1270,0.0,0.968809
1370,0.0,0.8581280000000001
1470,0.3164,0.9207930000000001
1570,1.70166,2.96385
1670,0.156661,1.5349700000000002
1770,0.037654400000000005,0.8584
1870,0.05555319999999999,0.964958
1970,0.08947000000000001,1.0515
2070,0.0,0.839794
2170,0.202211,1.2711299999999999
2270,0.245986,1.03105
2370,0.272888,1.17573
2470,0.048590100000000004,1.00356
2570,0.148742,0.8963909999999999
2670,0.362538,0.8366629999999999
2770,0.211998,1.21919
2870,0.167837,0.8764209999999999
2970,0.44152299999999994,1.44582
3070,0.32308000000000003,0.990892
3170,0.317756,0.82231
3270,0.0265399,0.831148
3370,0.274547,0.857742
3470,0.197363,1.04864
3570,0.312314,0.864247
3670,0.296665,0.879793
3770,1.39319,1.3473
3870,0.250774,0.8771770000000001
3970,0.17263499999999998,1.04616
4070,0.363237,1.2624600000000001
4170,0.351796,1.44245
4270,0.312645,1.33828
4370,0.26518400000000003,1.2461200000000001
4470,0.499371,1.05149
4570,0.6598890000000001,1.09133
4670,0.399467,0.8898020000000001
4770,0.22783299999999998,1.06043
4870,0.38640399999999997,1.2232100000000001
4970,0.630725,1.13561
5070,0.57658,1.01852
5170,0.5445720000000001,1.13049
5270,0.525571,0.9978809999999999
5370,0.644995,1.10938
5470,0.605364,1.46499
5570,0.5099739999999999,1.21316
5670,0.675697,1.1229799999999999
15,0.0,0.0
115,0.375431,0.447842
215,0.498742,1.15076
315,0.0,0.280756
415,0.0,0.237402
515,0.49162,1.16285
615,0.546508,0.84924
715,1.61274,2.12183
815,0.0,0.06540560000000001
915,0.867276,0.612395
1015,0.0,0.139369
1115,1.9191,2.11709
1215,0.0,0.0
1315,0.956126,1.2016799999999999
1415,2.76535,2.3956
1515,0.687573,0.391365
1615,1.3505200000000002,1.92114
1715,1.9888099999999997,2.6086400000000003
1815,0.478292,0.7375010000000001
1915,0.0,0.37769899999999995
2015,0.0,0.0435409
2115,0.729371,0.778408
2215,0.0725344,0.9162809999999999
2315,0.132866,0.784578
2415,0.0,0.0146382
2515,0.6375310000000001,0.381125
2615,0.908781,0.18915099999999999
2715,0.41585,0.530935
2815,0.0,0.00264582
2915,0.057585199999999996,0.016277899999999998
3015,0.06081759999999999,0.000873465
3115,0.132758,0.270883
3215,0.0,0.0
3315,0.0,0.0
3415,0.0,0.0
3515,0.0,0.0
3615,0.0,0.00901695
3715,0.0,0.027360200000000005
3815,0.192592,0.09545269999999999
3915,1.0664200000000001,0.92511
4015,0.0,0.46428800000000003
4115,0.0,0.477487
4215,2.9453400000000003,2.33705
4315,0.0,0.0
4415,0.0,0.0
4515,0.0,0.0
4615,0.31595,0.45915
4715,0.0,0.0
4815,0.0,0.058991499999999995
4915,0.0,0.0
5015,0.0,0.0
5115,0.056007299999999996,0.00735702
5215,0.0,0.0
5315,0.0,0.0
80,0.39814299999999997,0.0
180,0.543132,0.191807
280,0.808176,0.201721
380,0.457733,0.0
480,0.327489,0.0
580,0.380678,0.0
680,0.447143,0.637725
780,0.526208,0.290515
880,0.958139,0.45483999999999997
980,0.854902,0.351553
1080,0.378015,0.0
1180,0.501423,0.109102
1280,2.01629,0.715516
1380,1.47733,1.3305200000000001
1480,1.2014200000000002,1.18561
1580,1.08236,0.9010809999999999
1680,1.87516,0.8232430000000001
1780,0.5379149999999999,0.00644987
1880,0.265881,0.139713
1980,0.695295,0.202448
2080,0.547679,0.07336369999999999
2180,0.483284,0.154674
2280,0.7805310000000001,0.051401699999999995
2380,1.43174,0.40431500000000004
2480,0.689998,0.23195100000000002
2580,0.7401939999999999,0.607478
2680,0.561523,0.196172
2780,1.01264,0.723629
2880,0.6826409999999999,0.260871
2980,0.678403,0.125149
3080,0.7542399999999999,0.633045
3180,0.476822,0.26424899999999996
3280,0.5618270000000001,0.028926900000000002
3380,0.5898899999999999,0.0
3480,0.991251,0.031219099999999996
3580,1.55103,0.125694
3680,0.792876,0.29596999999999996
3780,0.9251940000000001,0.648363
3880,2.31452,2.0983099999999997
3980,1.72784,1.51494
4080,0.896133,0.36936599999999997
4180,1.39552,0.261396
4280,1.20797,1.0463
4380,0.673549,0.711496
4480,1.41354,0.32974699999999996
4580,0.655612,0.257847
4680,0.450988,0.0592322
4780,0.759204,0.0
4880,0.79257,0.08531439999999998
4980,0.350458,0.0
5080,0.39497899999999997,0.0
5180,1.7769599999999999,1.46411
65,1.57369,1.38811
165,0.0,0.8267629999999999
265,0.0,0.58836
365,0.0,0.0
465,0.0,0.0814826
565,0.0,0.777049
665,0.0,0.8299989999999999
765,0.0,0.947213
865,0.00878172,0.309553
965,0.0,0.0
1065,1.24072,1.38084
1165,0.0,0.5107109999999999
1265,0.545532,1.51521
1365,0.0,0.0504249
1465,1.2081600000000001,1.59381
1565,0.43368900000000005,1.03909
1665,1.6142299999999998,2.62974
1765,1.9830299999999998,1.58913
1865,0.0,0.112141
1965,0.400809,0.756157
2065,0.290059,0.383917
2165,0.0,0.256797
2265,0.058745500000000006,0.882598
2365,0.12446099999999999,0.44994700000000004
2465,0.0,0.591806
2565,0.043054,0.130295
2665,0.16059,0.7103970000000001
2765,0.252592,0.9587100000000001
2865,0.562063,1.12181
2965,0.24619899999999997,0.577821
3065,0.272665,0.46307299999999996
3165,1.6431,2.4525200000000003
3265,0.13121,0.46002299999999996
3365,0.533988,0.655025
3465,0.0,0.521175
3565,0.0,0.0996833
3665,0.00974036,0.6678109999999999
3765,0.9126299999999999,1.3776700000000002
3865,1.37175,2.03213
3965,0.227719,0.326906
4065,0.0,0.0
4165,0.8336950000000001,1.43175
4265,0.309148,0.577344
4365,1.13881,1.05421
4465,0.741931,0.675478
4565,0.658874,0.640085
4665,0.039006099999999995,0.0617154
4765,1.09805,2.5063
4865,1.1144100000000001,1.0022
4965,2.04508,1.55046
5065,1.02071,1.52119
5165,1.33899,1.20897
5265,1.6806400000000001,2.5739799999999997
27,0.0,0.155522
127,0.0,0.0
227,0.0,0.0
327,0.0,0.0
427,0.0,0.0
527,0.0,0.0
627,0.0,0.0
727,0.0,0.0
827,0.0,0.011159700000000002
927,0.0,0.0
1027,0.00987802,0.0
1127,0.0,0.0
1227,0.32158400000000004,0.40234200000000003
1327,2.5139099999999996,2.93459
1427,0.0,0.0
1527,0.20072,0.170234
1627,0.0,0.0609684
1727,0.0,0.0
1827,0.043392,0.258871
1927,1.00547,0.314621
2027,1.0261,0.0566927
2127,0.0,0.0
2227,0.0,0.276142
2327,0.427806,0.174322
2427,0.564996,0.0
2527,0.500406,0.0
2627,0.765318,0.0
2727,0.168228,0.093341
2827,0.0750813,0.0057761
2927,0.027518400000000002,0.0
3027,0.44142700000000007,0.0215378
3127,0.00692433,0.0250072
3227,0.5280520000000001,0.33734899999999995
3327,0.0,0.0
3427,0.0,0.0
3527,0.0,0.0
3627,0.0694018,0.0
3727,0.0,0.0
3827,0.4275,0.0
3927,0.0,0.0
4027,0.014278,0.0
4127,0.0840261,0.0
4227,0.0,0.00117296
4327,0.0,0.0
4427,0.0,0.0
4527,0.030885000000000003,0.07353889999999999
4627,0.30549,0.285719
4727,0.035710000000000006,0.0
4827,0.00156622,0.0
4927,0.0,0.0
5027,0.0,0.0
5127,0.0,0.0
5227,0.0,0.0
5327,0.229465,0.115836
5427,0.121558,0.0
5527,0.0,0.0
5627,0.219975,0.0130917
5727,0.0,0.0
84,1.19207,1.46722
184,0.0,0.269304
284,1.2665899999999999,2.85081
384,1.62758,2.7524599999999997
484,0.454687,1.1038
584,0.892843,2.58465
684,0.192475,1.46955
784,0.524231,2.42543
884,0.307361,1.62379
984,0.166638,0.980223
1084,0.166077,0.310404
1184,0.0,0.365707
1284,0.0,0.482049
1384,0.0233837,1.26739
1484,1.37386,2.87511
1584,0.0,1.10912
1684,1.6677799999999998,2.79612
1784,1.42234,2.15725
1884,1.60649,2.99074
1984,2.2658,2.09449
2084,0.46922700000000006,1.5750600000000001
2184,0.624621,3.08886
2284,0.0,1.7089400000000001
2384,0.733618,2.70377
2484,0.053836699999999994,1.27085
2584,0.0,1.39121
2684,0.0,0.673396
2784,0.0,1.08552
2884,0.0,0.326822
2984,0.0,0.171291
3084,0.0,0.653004
3184,0.0,0.591396
3284,0.0,0.0
3384,0.0,0.233843
3484,1.52805,3.5742599999999998
3584,2.57979,3.0531599999999997
3684,0.00393031,0.183246
3784,0.270502,0.0
3884,0.0,0.0
3984,0.329596,0.44656
4084,0.26436,0.919841
4184,0.0,0.030985500000000003
4284,0.962673,1.79119
4384,0.9595370000000001,2.00523
4484,0.17492,0.248971
4584,0.28447100000000003,0.0
4684,0.0,0.0
4784,0.0,0.0
4884,0.057652699999999994,0.030016700000000004
4984,0.189218,0.70068
5084,0.377703,0.48835500000000004
5184,0.448988,0.00302848
5284,0.353617,0.133884
5384,0.577387,0.214225
5484,2.44812,3.08592
0,0.0,0.256431
100,0.0,0.029081400000000004
200,0.7248020000000001,0.7166100000000001
300,0.561616,0.490325
400,0.0,0.0
500,0.0,0.0
600,0.0,0.0
700,2.1348700000000003,2.8214799999999998
800,0.0,0.553795
900,0.0,0.49758
1000,0.398441,1.32376
1100,0.725578,1.67172
1200,0.0,0.22909699999999997
1300,0.7179840000000001,1.16606
1400,0.00193113,0.5388609999999999
1500,0.394717,0.758097
1600,0.640713,0.6773170000000001
1700,0.0,0.50544
1800,0.00138287,0.47448199999999996
1900,0.0,0.311605
2000,0.48268599999999995,0.660465
2100,0.334996,0.9536209999999999
2200,0.316236,0.716673
2300,0.152199,0.46906000000000003
2400,0.0,0.18196400000000001
2500,0.0,0.328054
2600,0.0,0.349586
2700,0.0,0.624582
2800,0.22817300000000001,0.691746
2900,0.0723421,0.818095
3000,0.0,0.627418
3100,0.0,0.596553
3200,0.0200235,0.6862520000000001
3300,0.0,0.390309
3400,0.0,0.308832
3500,0.0,0.622344
3600,0.224786,0.5176189999999999
3700,0.0,0.19955599999999998
3800,0.0,0.291193
3900,0.318563,0.872501
4000,0.785737,1.0171700000000001
4100,0.378996,0.765649
4200,0.0,0.245876
4300,0.6237199999999999,1.10306
4400,0.659622,1.01935
4500,0.94219,0.8652989999999999
4600,0.651622,0.6478
4700,0.041187,0.563451
4800,0.650066,1.18153
4900,0.809291,1.65382
5000,0.0,0.8748090000000001
5100,0.0,0.573348
5200,0.0,0.509127
5300,0.36385700000000004,0.366593
5400,0.0,0.466871
48,0.7367520000000001,1.68543
148,1.58492,2.85465
248,1.3008600000000001,1.55523
348,1.04795,0.731128
448,1.31808,1.00537
548,0.0,0.0
648,0.0,0.0
748,0.0,0.0
848,0.0388642,0.47757
948,0.254465,0.9823149999999999
1048,0.728222,0.936026
1148,0.39478800000000003,1.15382
1248,0.11091600000000001,1.0729899999999999
1348,0.442529,1.37252
1448,0.051789,1.00756
1548,0.6468,1.04706
1648,0.0,0.775309
1748,1.7280200000000001,2.92935
1848,1.02603,1.28681
1948,0.384079,1.12137
2048,0.265217,0.6550090000000001
2148,0.44945,1.42703
2248,0.498699,1.08454
2348,0.06221619999999999,0.296158
2448,0.498658,0.568876
2548,0.153139,0.351064
2648,0.286195,0.67386
2748,0.37464899999999995,0.8740190000000001
2848,0.566413,0.902732
2948,0.218729,0.726004
3048,0.0999921,0.629517
3148,0.207472,0.8473370000000001
3248,0.290529,0.5838979999999999
3348,0.0,0.935759
3448,0.816431,0.616476
3548,0.193323,1.0128
3648,1.14048,2.0036099999999997
3748,2.65445,4.05335
3848,0.0,0.0
3948,0.406016,1.04082
4048,0.348554,1.16811
4148,0.25449499999999997,1.07326
4248,0.396329,0.852557
4348,0.299178,0.300552
4448,0.201984,0.181636
4548,0.113825,0.6496689999999999
4648,0.18337699999999998,0.96565
4748,0.293833,1.22627
4848,0.0535159,0.9216110000000001
4948,1.23258,2.9809799999999997
5048,0.797569,1.9113
5148,0.0206918,0.9965129999999999
5248,0.653756,1.04758
5348,2.20486,2.21248
5448,0.6813600000000001,1.9064400000000001
5548,0.6580050000000001,1.00688
72,1.11333,1.41951
172,0.0,0.0
272,0.0,0.0
372,0.274924,0.97231
472,0.15576700000000002,0.21778899999999998
572,0.0,0.154253
672,0.0,0.251614
772,0.428277,0.708797
872,0.26508200000000004,0.6376729999999999
972,1.19193,1.8379
1072,0.059018499999999995,0.34363
1172,0.0,0.0
1272,0.381858,0.8958149999999999
1372,0.509383,0.698864
1472,1.9815599999999998,2.05045
1572,0.706982,0.770302
1672,0.276742,0.684947
1772,0.302236,0.591432
1872,0.211508,0.542049
1972,0.0670619,0.913077
2072,0.633138,1.68985
2172,0.169681,0.999199
2272,0.0192915,0.9554819999999999
2372,0.349165,0.9953190000000001
2472,0.0,0.0284557
2572,0.466492,1.05887
2672,0.015846700000000002,0.566624
2772,1.3152700000000002,2.57715
2872,0.00224317,0.684083
2972,0.0,0.459088
3072,0.249802,0.8624299999999999
3172,0.407421,0.890516
3272,0.0,0.162552
3372,0.0366358,0.6583899999999999
3472,0.08544149999999999,0.259265
3572,0.0,0.397397
3672,0.0,0.0
3772,0.0,0.402936
3872,0.0,0.190106
3972,0.0671729,0.632288
4072,1.20579,2.43304
4172,0.720773,1.62705
4272,0.0,0.0156781
4372,0.0,0.0871951
4472,0.0,0.481109
4572,0.226071,0.78878
4672,0.226487,0.929371
4772,1.20811,2.00088
4872,0.0,0.24798800000000001
4972,0.181923,0.8157
5072,2.2036700000000002,2.28862
5172,0.0,0.625541
5272,0.482876,1.1638
5372,0.3806,0.555081
94,0.9506760000000001,1.531
194,0.758077,1.25824
294,1.4103700000000001,2.31052
394,1.14354,1.87172
494,0.938641,1.43025
594,0.300455,0.706792
694,0.343518,0.982751
794,0.307025,1.0165600000000001
894,0.41524799999999995,1.00298
994,0.841199,1.18024
1094,0.07189060000000001,0.927268
1194,0.69175,1.17286
1294,1.25994,1.80318
1394,1.3877899999999999,1.90976
1494,1.2790700000000002,1.99344
1594,2.5644,3.2423599999999997
1694,1.7260400000000002,2.29753
1794,1.2012,1.48063
1894,1.05354,1.48286
1994,1.5503200000000001,1.87725
2094,1.8361299999999998,2.01892
2194,2.1666,3.0333799999999997
2294,1.8850799999999999,2.3216099999999997
2394,1.21777,2.04183
2494,1.48761,2.2753900000000002
2594,2.62073,3.3687199999999997
2694,0.936406,1.15537
2794,1.74815,2.58722
2894,1.23753,1.45719
2994,1.27962,1.8951799999999999
3094,0.86467,1.36671
3194,0.997725,1.01399
3294,2.28868,2.8509599999999997
3394,0.9237290000000001,1.76427
3494,0.981617,1.34818
3594,0.476517,0.993082
3694,1.01997,1.0093
3794,0.9051370000000001,1.0994
3894,0.552619,0.8402649999999999
3994,1.55944,1.50167
4094,1.0556,1.6533200000000001
4194,1.3290899999999999,1.95744
4294,1.19763,1.50753
4394,0.552437,1.05964
4494,1.44834,2.15385
4594,1.8165799999999999,2.71536
4694,1.57931,2.09314
4794,1.23294,2.0754200000000003
4894,1.1790399999999999,1.7100099999999998
4994,1.02346,1.49254
5094,1.13629,0.974038
5194,1.6549900000000002,2.33491
5294,1.63818,2.40787
5394,1.5862100000000001,2.0505
5494,1.3819700000000001,1.76823
38,0.0,0.0
138,0.0500984,0.038228899999999996
238,1.16489,0.113819
338,0.33015700000000003,0.0
438,0.316606,0.0
538,0.059319500000000004,0.0
638,0.669421,0.0
738,0.137995,0.0
838,0.771188,0.458322
938,0.866635,0.191117
1038,0.6128140000000001,0.0
1138,1.6545900000000002,0.769625
1238,0.494889,0.10279200000000001
1338,1.08194,0.364032
1438,0.0900015,0.0
1538,0.781029,0.118782
1638,0.633269,0.31663
1738,0.551638,0.043907999999999996
1838,0.9565389999999999,0.0
1938,1.45603,0.299849
2038,2.96604,2.0394799999999997
2138,1.31235,0.549057
2238,0.713388,0.043918
2338,1.13143,0.382089
2438,0.12361400000000002,0.0
2538,0.06807250000000001,0.0
2638,0.969016,0.0
2738,0.174092,0.0
2838,0.355187,0.0
2938,0.917167,0.0
3038,1.28426,0.00605715
3138,0.317952,0.0
3238,0.154248,0.0
3338,0.757434,0.0
3438,1.04845,0.0
3538,0.7809020000000001,0.0
3638,0.41285900000000003,0.0
3738,0.201493,0.0
3838,0.704148,0.0
3938,0.319785,0.0
4038,0.554121,0.0
4138,0.162127,0.0
4238,0.200471,0.0
4338,0.754138,0.0
4438,0.142337,0.0
4538,0.166029,0.0
4638,0.923853,0.0
4738,0.28746,0.0
4838,1.4307299999999998,0.313309
4938,0.8513219999999999,0.0832973
5038,0.929191,0.476005
5138,0.7317130000000001,0.0
5238,0.7120310000000001,0.0
5338,0.123329,0.0
5438,0.27334200000000003,0.0
5538,0.0909614,0.0
5638,0.34828000000000003,0.0
5738,0.143905,0.0
97,0.0,0.0
197,0.0,0.024320599999999998
297,0.0,0.0
397,0.0,0.0
497,0.0,0.0
597,0.0,0.0
697,0.11350199999999999,0.0
797,0.0,0.0
897,0.0,0.0
997,0.0,0.0
1097,0.0,0.0
1197,0.0,0.0
1297,0.0,0.0
1397,0.029805400000000003,0.0
1497,0.0,0.0
1597,0.0,0.0
1697,1.33059,1.43789
1797,0.0,0.0
1897,0.0,0.0
1997,0.0,0.0
2097,0.0,0.0
2197,0.0,0.0
2297,0.0,0.0
2397,0.0,0.0
2497,0.0,0.0
2597,0.0,0.0
2697,0.0,0.0
2797,0.0,0.0
2897,0.14889000000000002,0.0
2997,0.0,0.0
3097,0.0,0.0
3197,0.0,0.0
3297,0.0,0.0
3397,0.0,0.0
3497,0.505998,0.480811
3597,0.28832199999999997,0.019857200000000002
3697,0.0,0.0
3797,0.0,0.0
3897,0.0,0.0
3997,0.0,0.0
4097,0.299178,0.731115
4197,0.0,0.0
4297,0.0,0.0
4397,0.0,0.0
4497,0.148338,0.011743799999999999
4597,0.0,0.0
4697,0.0,0.0
4797,0.0,0.0
4897,0.0,0.0
4997,0.0,0.0
5097,0.0,0.0
5197,0.0,0.0
5297,1.89858,2.05677
55,0.0,0.0
155,0.0,0.11343199999999999
255,0.0,0.3521
355,0.0,0.011696999999999999
455,0.0,0.0
555,0.0,0.022708700000000002
655,0.0,0.0
755,0.0,0.0
855,0.0,0.326346
955,0.0,0.00933901
1055,0.969634,1.9314200000000001
1155,0.45143999999999995,1.33694
1255,0.42448400000000003,1.25989
1355,0.460326,1.2321
1455,1.17026,1.62599
1555,0.730831,1.5515700000000001
1655,0.48167,1.1052
1755,0.0,0.126461
1855,0.0,0.0389158
1955,0.165999,0.7458130000000001
2055,0.158,0.5286350000000001
2155,0.0,0.0
2255,0.0,0.0
2355,0.283077,0.676741
2455,0.0,0.546568
2555,0.29894699999999996,0.44391400000000003
2655,0.0,0.165474
2755,0.0,0.138429
2855,1.02206,1.4027100000000001
2955,2.124,2.21621
3055,0.023494099999999997,0.579796
3155,0.0710216,0.485683
3255,0.919141,1.73655
3355,0.057629099999999996,0.7343850000000001
3455,0.08020830000000001,0.683083
3555,0.0,0.128217
3655,0.0,0.0657267
3755,0.0,0.0
3855,0.0,0.0
3955,0.0,0.229773
4055,1.09243,2.0320099999999996
4155,0.796733,1.14567
4255,1.52501,2.07996
4355,0.0,0.107368
4455,0.24365599999999998,0.602591
4555,1.45338,1.75206
4655,0.10071000000000001,0.91481
4755,1.26111,1.52978
4855,0.0,0.168722
4955,0.157798,0.0796168
5055,0.397487,1.26496
5155,0.0,0.222212
5255,0.158679,0.399196
5355,0.10718299999999999,0.81868
5455,0.0,0.0457534
5555,0.040764,0.164924
6,0.4758,1.9492599999999998
106,0.0,0.789709
206,0.0,0.8054899999999999
306,0.0,0.07160570000000001
406,0.0,0.36138899999999996
506,0.0,0.0
606,0.0,0.12871300000000002
706,0.0,0.8744709999999999
806,0.78422,2.03792
906,0.370008,1.2795
1006,0.415192,1.215
1106,0.0,0.650637
1206,0.0,0.0723245
1306,0.0,0.518147
1406,0.0,0.335254
1506,1.6928,2.6776299999999997
1606,0.155347,0.724938
1706,0.135005,0.545884
1806,0.0,0.313263
1906,0.0,0.131976
2006,0.0,0.03862
2106,0.0,0.0
2206,0.151979,0.6086020000000001
2306,0.0,0.0
2406,1.4675,2.50307
2506,1.17391,1.46975
2606,0.0,0.51958
2706,0.0,0.38661
2806,0.0,0.0
2906,0.0,0.400729
3006,0.0,0.241004
3106,0.0,0.288611
3206,0.0,0.140291
3306,0.0,0.0
3406,0.0,0.691721
3506,0.0,0.269025
3606,0.08013139999999999,0.279901
3706,0.0,0.175149
3806,0.527638,1.48645
3906,0.507729,1.04748
4006,0.0,0.201625
4106,0.0,0.602962
4206,0.0,0.542065
4306,0.0,0.0
4406,0.347222,0.255715
4506,0.0,0.41450299999999995
4606,0.0,0.43140100000000003
4706,0.0,0.555462
4806,0.0,0.0
4906,0.0,0.0
5006,0.0,0.0
5106,0.28855,1.39554
5206,0.0,0.014016200000000001
5306,0.460975,0.517441
11,0.0,0.0
111,0.0,0.254449
211,0.0,0.554309
311,0.8396899999999999,1.9777
411,0.11636300000000001,0.386456
511,0.0,0.0
611,0.816109,1.08707
711,1.24135,0.523352
811,0.8399790000000001,1.17861
911,0.7121109999999999,1.9781099999999998
1011,0.5899939999999999,1.54234
1111,0.949205,2.76945
1211,0.64326,2.19854
1311,0.7116100000000001,1.25689
1411,1.25997,1.43855
1511,0.354637,1.7729400000000002
1611,0.511688,2.16771
1711,1.92935,3.20313
1811,2.01678,3.57334
1911,0.235634,2.13656
2011,0.0,0.863138
2111,0.0,0.352234
2211,1.9666299999999999,3.49649
2311,0.629062,1.10293
2411,0.0,1.65566
2511,0.7595390000000001,2.18699
2611,0.940314,2.0876099999999997
2711,0.556617,1.55266
2811,1.12755,1.99485
2911,0.0269212,1.7813700000000001
3011,0.0,1.0896
3111,0.0415514,1.07921
3211,0.10414200000000001,1.50306
3311,0.0,0.0
3411,0.0,1.05597
3511,0.035903199999999996,1.85474
3611,0.638016,2.69185
3711,0.0,0.473108
3811,0.0,1.24583
3911,0.0,0.91335
4011,0.0,0.0
4111,0.0624394,0.476959
4211,0.0,1.00978
4311,0.0,1.30946
4411,0.0,0.541547
4511,0.0,1.0062799999999998
4611,0.0,1.55101
4711,1.11484,1.9717799999999999
4811,0.202845,1.405
4911,0.0,0.241524
5011,0.0,0.0
5111,0.0,0.513617
5211,0.0301961,1.12153
71,0.051773400000000004,0.09187510000000002
171,0.801944,1.43005
271,1.2453100000000001,1.4182299999999999
371,3.2027900000000002,2.859
471,1.6849599999999998,1.3388799999999998
571,1.00279,0.841412
671,1.2681,0.9124549999999999
771,1.25125,1.17229
871,1.7716,1.77962
971,0.513915,0.0
1071,0.896178,0.343439
1171,0.8499110000000001,0.7116640000000001
1271,1.3433700000000002,0.872373
1371,1.03386,0.253538
1471,1.06467,0.793112
1571,0.431482,0.524436
1671,1.04778,0.556248
1771,0.684871,0.854339
1871,1.17204,0.790672
1971,0.10603199999999999,0.262687
2071,1.30959,1.64084
2171,0.802343,1.25014
2271,1.40937,1.03764
2371,2.12445,2.63426
2471,0.884495,1.24557
2571,2.95588,3.19808
